,Unnamed: 0, ,vid_num,Scanner,fluid_types,img_path,lbl_path,case_id
3250,3250,3250,28,Spectralis,[0],img/train/TRAIN028/37.png,masks/train/TRAIN028/37.png,0
3251,3251,3251,28,Spectralis,[0],img/train/TRAIN028/38.png,masks/train/TRAIN028/38.png,0
3252,3252,3252,28,Spectralis,[0],img/train/TRAIN028/39.png,masks/train/TRAIN028/39.png,0
3253,3253,3253,28,Spectralis,[0],img/train/TRAIN028/4.png,masks/train/TRAIN028/4.png,0
3254,3254,3254,28,Spectralis,[0],img/train/TRAIN028/40.png,masks/train/TRAIN028/40.png,0
3255,3255,3255,28,Spectralis,[0],img/train/TRAIN028/41.png,masks/train/TRAIN028/41.png,0
3256,3256,3256,28,Spectralis,[0],img/train/TRAIN028/42.png,masks/train/TRAIN028/42.png,0
3257,3257,3257,28,Spectralis,[0],img/train/TRAIN028/43.png,masks/train/TRAIN028/43.png,0
3258,3258,3258,28,Spectralis,[0],img/train/TRAIN028/44.png,masks/train/TRAIN028/44.png,0
3259,3259,3259,28,Spectralis,[0],img/train/TRAIN028/45.png,masks/train/TRAIN028/45.png,0
3260,3260,3260,28,Spectralis,[0],img/train/TRAIN028/46.png,masks/train/TRAIN028/46.png,0
3261,3261,3261,28,Spectralis,[0],img/train/TRAIN028/47.png,masks/train/TRAIN028/47.png,0
3262,3262,3262,28,Spectralis,[0],img/train/TRAIN028/48.png,masks/train/TRAIN028/48.png,0
3263,3263,3263,28,Spectralis,[0],img/train/TRAIN028/5.png,masks/train/TRAIN028/5.png,0
3264,3264,3264,28,Spectralis,[0],img/train/TRAIN028/6.png,masks/train/TRAIN028/6.png,0
3265,3265,3265,28,Spectralis,[0],img/train/TRAIN028/7.png,masks/train/TRAIN028/7.png,0
3266,3266,3266,28,Spectralis,[0],img/train/TRAIN028/8.png,masks/train/TRAIN028/8.png,0
3267,3267,3267,28,Spectralis,[0],img/train/TRAIN028/9.png,masks/train/TRAIN028/9.png,0
3268,3268,3268,29,Spectralis,[0],img/train/TRAIN029/0.png,masks/train/TRAIN029/0.png,0
3269,3269,3269,29,Spectralis,[0],img/train/TRAIN029/1.png,masks/train/TRAIN029/1.png,0
3270,3270,3270,29,Spectralis,[0],img/train/TRAIN029/10.png,masks/train/TRAIN029/10.png,0
3271,3271,3271,29,Spectralis,[0],img/train/TRAIN029/11.png,masks/train/TRAIN029/11.png,0
3272,3272,3272,29,Spectralis,[0],img/train/TRAIN029/12.png,masks/train/TRAIN029/12.png,0
3273,3273,3273,29,Spectralis,[0],img/train/TRAIN029/13.png,masks/train/TRAIN029/13.png,0
3274,3274,3274,29,Spectralis,[0],img/train/TRAIN029/14.png,masks/train/TRAIN029/14.png,0
3275,3275,3275,29,Spectralis,[0],img/train/TRAIN029/15.png,masks/train/TRAIN029/15.png,0
3276,3276,3276,29,Spectralis,[0],img/train/TRAIN029/16.png,masks/train/TRAIN029/16.png,0
3277,3277,3277,29,Spectralis,[0 1],img/train/TRAIN029/17.png,masks/train/TRAIN029/17.png,1
3278,3278,3278,29,Spectralis,[0 1],img/train/TRAIN029/18.png,masks/train/TRAIN029/18.png,1
3279,3279,3279,29,Spectralis,[0 1],img/train/TRAIN029/19.png,masks/train/TRAIN029/19.png,1
3280,3280,3280,29,Spectralis,[0],img/train/TRAIN029/2.png,masks/train/TRAIN029/2.png,0
3281,3281,3281,29,Spectralis,[0 1],img/train/TRAIN029/20.png,masks/train/TRAIN029/20.png,1
3282,3282,3282,29,Spectralis,[0 1],img/train/TRAIN029/21.png,masks/train/TRAIN029/21.png,1
3283,3283,3283,29,Spectralis,[0 1 2],img/train/TRAIN029/22.png,masks/train/TRAIN029/22.png,4
3284,3284,3284,29,Spectralis,[0 1 2],img/train/TRAIN029/23.png,masks/train/TRAIN029/23.png,4
3285,3285,3285,29,Spectralis,[0 1 2],img/train/TRAIN029/24.png,masks/train/TRAIN029/24.png,4
3286,3286,3286,29,Spectralis,[0 1 2],img/train/TRAIN029/25.png,masks/train/TRAIN029/25.png,4
3287,3287,3287,29,Spectralis,[0 1 2],img/train/TRAIN029/26.png,masks/train/TRAIN029/26.png,4
3288,3288,3288,29,Spectralis,[0 1 2],img/train/TRAIN029/27.png,masks/train/TRAIN029/27.png,4
3289,3289,3289,29,Spectralis,[0 1],img/train/TRAIN029/28.png,masks/train/TRAIN029/28.png,1
3290,3290,3290,29,Spectralis,[0 1],img/train/TRAIN029/29.png,masks/train/TRAIN029/29.png,1
3291,3291,3291,29,Spectralis,[0],img/train/TRAIN029/3.png,masks/train/TRAIN029/3.png,0
3292,3292,3292,29,Spectralis,[0 1],img/train/TRAIN029/30.png,masks/train/TRAIN029/30.png,1
3293,3293,3293,29,Spectralis,[0 1],img/train/TRAIN029/31.png,masks/train/TRAIN029/31.png,1
3294,3294,3294,29,Spectralis,[0 1],img/train/TRAIN029/32.png,masks/train/TRAIN029/32.png,1
3295,3295,3295,29,Spectralis,[0 1],img/train/TRAIN029/33.png,masks/train/TRAIN029/33.png,1
3296,3296,3296,29,Spectralis,[0],img/train/TRAIN029/34.png,masks/train/TRAIN029/34.png,0
3297,3297,3297,29,Spectralis,[0],img/train/TRAIN029/35.png,masks/train/TRAIN029/35.png,0
3298,3298,3298,29,Spectralis,[0],img/train/TRAIN029/36.png,masks/train/TRAIN029/36.png,0
3299,3299,3299,29,Spectralis,[0],img/train/TRAIN029/37.png,masks/train/TRAIN029/37.png,0
3300,3300,3300,29,Spectralis,[0],img/train/TRAIN029/38.png,masks/train/TRAIN029/38.png,0
3301,3301,3301,29,Spectralis,[0],img/train/TRAIN029/39.png,masks/train/TRAIN029/39.png,0
3302,3302,3302,29,Spectralis,[0],img/train/TRAIN029/4.png,masks/train/TRAIN029/4.png,0
3303,3303,3303,29,Spectralis,[0],img/train/TRAIN029/40.png,masks/train/TRAIN029/40.png,0
3304,3304,3304,29,Spectralis,[0],img/train/TRAIN029/41.png,masks/train/TRAIN029/41.png,0
3305,3305,3305,29,Spectralis,[0],img/train/TRAIN029/42.png,masks/train/TRAIN029/42.png,0
3306,3306,3306,29,Spectralis,[0],img/train/TRAIN029/43.png,masks/train/TRAIN029/43.png,0
3307,3307,3307,29,Spectralis,[0],img/train/TRAIN029/44.png,masks/train/TRAIN029/44.png,0
3308,3308,3308,29,Spectralis,[0],img/train/TRAIN029/45.png,masks/train/TRAIN029/45.png,0
3309,3309,3309,29,Spectralis,[0],img/train/TRAIN029/46.png,masks/train/TRAIN029/46.png,0
3310,3310,3310,29,Spectralis,[0],img/train/TRAIN029/47.png,masks/train/TRAIN029/47.png,0
3311,3311,3311,29,Spectralis,[0],img/train/TRAIN029/48.png,masks/train/TRAIN029/48.png,0
3312,3312,3312,29,Spectralis,[0],img/train/TRAIN029/5.png,masks/train/TRAIN029/5.png,0
3313,3313,3313,29,Spectralis,[0],img/train/TRAIN029/6.png,masks/train/TRAIN029/6.png,0
3314,3314,3314,29,Spectralis,[0],img/train/TRAIN029/7.png,masks/train/TRAIN029/7.png,0
3315,3315,3315,29,Spectralis,[0],img/train/TRAIN029/8.png,masks/train/TRAIN029/8.png,0
3316,3316,3316,29,Spectralis,[0],img/train/TRAIN029/9.png,masks/train/TRAIN029/9.png,0
3317,3317,3317,30,Spectralis,[0],img/train/TRAIN030/0.png,masks/train/TRAIN030/0.png,0
3318,3318,3318,30,Spectralis,[0],img/train/TRAIN030/1.png,masks/train/TRAIN030/1.png,0
3319,3319,3319,30,Spectralis,[0],img/train/TRAIN030/10.png,masks/train/TRAIN030/10.png,0
3320,3320,3320,30,Spectralis,[0 3],img/train/TRAIN030/11.png,masks/train/TRAIN030/11.png,3
3321,3321,3321,30,Spectralis,[0 3],img/train/TRAIN030/12.png,masks/train/TRAIN030/12.png,3
3322,3322,3322,30,Spectralis,[0 2 3],img/train/TRAIN030/13.png,masks/train/TRAIN030/13.png,6
3323,3323,3323,30,Spectralis,[0 2 3],img/train/TRAIN030/14.png,masks/train/TRAIN030/14.png,6
3324,3324,3324,30,Spectralis,[0 2 3],img/train/TRAIN030/15.png,masks/train/TRAIN030/15.png,6
3325,3325,3325,30,Spectralis,[0 2 3],img/train/TRAIN030/16.png,masks/train/TRAIN030/16.png,6
3326,3326,3326,30,Spectralis,[0 2 3],img/train/TRAIN030/17.png,masks/train/TRAIN030/17.png,6
3327,3327,3327,30,Spectralis,[0 1 2 3],img/train/TRAIN030/18.png,masks/train/TRAIN030/18.png,7
3328,3328,3328,30,Spectralis,[0 1 2 3],img/train/TRAIN030/19.png,masks/train/TRAIN030/19.png,7
3329,3329,3329,30,Spectralis,[0],img/train/TRAIN030/2.png,masks/train/TRAIN030/2.png,0
3330,3330,3330,30,Spectralis,[0 1 2 3],img/train/TRAIN030/20.png,masks/train/TRAIN030/20.png,7
3331,3331,3331,30,Spectralis,[0 1 2 3],img/train/TRAIN030/21.png,masks/train/TRAIN030/21.png,7
3332,3332,3332,30,Spectralis,[0 1 2 3],img/train/TRAIN030/22.png,masks/train/TRAIN030/22.png,7
3333,3333,3333,30,Spectralis,[0 1 2 3],img/train/TRAIN030/23.png,masks/train/TRAIN030/23.png,7
3334,3334,3334,30,Spectralis,[0 1 2 3],img/train/TRAIN030/24.png,masks/train/TRAIN030/24.png,7
3335,3335,3335,30,Spectralis,[0 1 2 3],img/train/TRAIN030/25.png,masks/train/TRAIN030/25.png,7
3336,3336,3336,30,Spectralis,[0 1 2 3],img/train/TRAIN030/26.png,masks/train/TRAIN030/26.png,7
3337,3337,3337,30,Spectralis,[0 1 2 3],img/train/TRAIN030/27.png,masks/train/TRAIN030/27.png,7
3338,3338,3338,30,Spectralis,[0 1 2 3],img/train/TRAIN030/28.png,masks/train/TRAIN030/28.png,7
3339,3339,3339,30,Spectralis,[0 1 2 3],img/train/TRAIN030/29.png,masks/train/TRAIN030/29.png,7
3340,3340,3340,30,Spectralis,[0],img/train/TRAIN030/3.png,masks/train/TRAIN030/3.png,0
3341,3341,3341,30,Spectralis,[0 1 2 3],img/train/TRAIN030/30.png,masks/train/TRAIN030/30.png,7
3342,3342,3342,30,Spectralis,[0 1 2 3],img/train/TRAIN030/31.png,masks/train/TRAIN030/31.png,7
3343,3343,3343,30,Spectralis,[0 1 2 3],img/train/TRAIN030/32.png,masks/train/TRAIN030/32.png,7
3344,3344,3344,30,Spectralis,[0 1 3],img/train/TRAIN030/33.png,masks/train/TRAIN030/33.png,5
3345,3345,3345,30,Spectralis,[0 1 3],img/train/TRAIN030/34.png,masks/train/TRAIN030/34.png,5
3346,3346,3346,30,Spectralis,[0 1 3],img/train/TRAIN030/35.png,masks/train/TRAIN030/35.png,5
3347,3347,3347,30,Spectralis,[0 1 3],img/train/TRAIN030/36.png,masks/train/TRAIN030/36.png,5
3348,3348,3348,30,Spectralis,[0 3],img/train/TRAIN030/37.png,masks/train/TRAIN030/37.png,3
3349,3349,3349,30,Spectralis,[0 3],img/train/TRAIN030/38.png,masks/train/TRAIN030/38.png,3
3350,3350,3350,30,Spectralis,[0 3],img/train/TRAIN030/39.png,masks/train/TRAIN030/39.png,3
3351,3351,3351,30,Spectralis,[0],img/train/TRAIN030/4.png,masks/train/TRAIN030/4.png,0
3352,3352,3352,30,Spectralis,[0 3],img/train/TRAIN030/40.png,masks/train/TRAIN030/40.png,3
3353,3353,3353,30,Spectralis,[0 3],img/train/TRAIN030/41.png,masks/train/TRAIN030/41.png,3
3354,3354,3354,30,Spectralis,[0 3],img/train/TRAIN030/42.png,masks/train/TRAIN030/42.png,3
3355,3355,3355,30,Spectralis,[0],img/train/TRAIN030/43.png,masks/train/TRAIN030/43.png,0
3356,3356,3356,30,Spectralis,[0],img/train/TRAIN030/44.png,masks/train/TRAIN030/44.png,0
3357,3357,3357,30,Spectralis,[0],img/train/TRAIN030/45.png,masks/train/TRAIN030/45.png,0
3358,3358,3358,30,Spectralis,[0],img/train/TRAIN030/46.png,masks/train/TRAIN030/46.png,0
3359,3359,3359,30,Spectralis,[0],img/train/TRAIN030/47.png,masks/train/TRAIN030/47.png,0
3360,3360,3360,30,Spectralis,[0],img/train/TRAIN030/48.png,masks/train/TRAIN030/48.png,0
3361,3361,3361,30,Spectralis,[0],img/train/TRAIN030/5.png,masks/train/TRAIN030/5.png,0
3362,3362,3362,30,Spectralis,[0],img/train/TRAIN030/6.png,masks/train/TRAIN030/6.png,0
3363,3363,3363,30,Spectralis,[0],img/train/TRAIN030/7.png,masks/train/TRAIN030/7.png,0
3364,3364,3364,30,Spectralis,[0],img/train/TRAIN030/8.png,masks/train/TRAIN030/8.png,0
3365,3365,3365,30,Spectralis,[0],img/train/TRAIN030/9.png,masks/train/TRAIN030/9.png,0
3366,3366,3366,31,Spectralis,[0],img/train/TRAIN031/0.png,masks/train/TRAIN031/0.png,0
3367,3367,3367,31,Spectralis,[0],img/train/TRAIN031/1.png,masks/train/TRAIN031/1.png,0
3368,3368,3368,31,Spectralis,[0],img/train/TRAIN031/10.png,masks/train/TRAIN031/10.png,0
3369,3369,3369,31,Spectralis,[0],img/train/TRAIN031/11.png,masks/train/TRAIN031/11.png,0
3370,3370,3370,31,Spectralis,[0],img/train/TRAIN031/12.png,masks/train/TRAIN031/12.png,0
3371,3371,3371,31,Spectralis,[0],img/train/TRAIN031/13.png,masks/train/TRAIN031/13.png,0
3372,3372,3372,31,Spectralis,[0],img/train/TRAIN031/14.png,masks/train/TRAIN031/14.png,0
3373,3373,3373,31,Spectralis,[0],img/train/TRAIN031/15.png,masks/train/TRAIN031/15.png,0
3374,3374,3374,31,Spectralis,[0],img/train/TRAIN031/16.png,masks/train/TRAIN031/16.png,0
3375,3375,3375,31,Spectralis,[0],img/train/TRAIN031/17.png,masks/train/TRAIN031/17.png,0
3376,3376,3376,31,Spectralis,[0],img/train/TRAIN031/18.png,masks/train/TRAIN031/18.png,0
3377,3377,3377,31,Spectralis,[0],img/train/TRAIN031/19.png,masks/train/TRAIN031/19.png,0
3378,3378,3378,31,Spectralis,[0],img/train/TRAIN031/2.png,masks/train/TRAIN031/2.png,0
3379,3379,3379,31,Spectralis,[0],img/train/TRAIN031/20.png,masks/train/TRAIN031/20.png,0
3380,3380,3380,31,Spectralis,[0 3],img/train/TRAIN031/21.png,masks/train/TRAIN031/21.png,3
3381,3381,3381,31,Spectralis,[0 3],img/train/TRAIN031/22.png,masks/train/TRAIN031/22.png,3
3382,3382,3382,31,Spectralis,[0 3],img/train/TRAIN031/23.png,masks/train/TRAIN031/23.png,3
3383,3383,3383,31,Spectralis,[0 3],img/train/TRAIN031/24.png,masks/train/TRAIN031/24.png,3
3384,3384,3384,31,Spectralis,[0 3],img/train/TRAIN031/25.png,masks/train/TRAIN031/25.png,3
3385,3385,3385,31,Spectralis,[0 3],img/train/TRAIN031/26.png,masks/train/TRAIN031/26.png,3
3386,3386,3386,31,Spectralis,[0 3],img/train/TRAIN031/27.png,masks/train/TRAIN031/27.png,3
3387,3387,3387,31,Spectralis,[0 3],img/train/TRAIN031/28.png,masks/train/TRAIN031/28.png,3
3388,3388,3388,31,Spectralis,[0 3],img/train/TRAIN031/29.png,masks/train/TRAIN031/29.png,3
3389,3389,3389,31,Spectralis,[0],img/train/TRAIN031/3.png,masks/train/TRAIN031/3.png,0
3390,3390,3390,31,Spectralis,[0 3],img/train/TRAIN031/30.png,masks/train/TRAIN031/30.png,3
3391,3391,3391,31,Spectralis,[0 3],img/train/TRAIN031/31.png,masks/train/TRAIN031/31.png,3
3392,3392,3392,31,Spectralis,[0 3],img/train/TRAIN031/32.png,masks/train/TRAIN031/32.png,3
3393,3393,3393,31,Spectralis,[0 3],img/train/TRAIN031/33.png,masks/train/TRAIN031/33.png,3
3394,3394,3394,31,Spectralis,[0 3],img/train/TRAIN031/34.png,masks/train/TRAIN031/34.png,3
3395,3395,3395,31,Spectralis,[0 3],img/train/TRAIN031/35.png,masks/train/TRAIN031/35.png,3
3396,3396,3396,31,Spectralis,[0 3],img/train/TRAIN031/36.png,masks/train/TRAIN031/36.png,3
3397,3397,3397,31,Spectralis,[0],img/train/TRAIN031/37.png,masks/train/TRAIN031/37.png,0
3398,3398,3398,31,Spectralis,[0],img/train/TRAIN031/38.png,masks/train/TRAIN031/38.png,0
3399,3399,3399,31,Spectralis,[0],img/train/TRAIN031/39.png,masks/train/TRAIN031/39.png,0
3400,3400,3400,31,Spectralis,[0],img/train/TRAIN031/4.png,masks/train/TRAIN031/4.png,0
3401,3401,3401,31,Spectralis,[0],img/train/TRAIN031/40.png,masks/train/TRAIN031/40.png,0
3402,3402,3402,31,Spectralis,[0],img/train/TRAIN031/41.png,masks/train/TRAIN031/41.png,0
3403,3403,3403,31,Spectralis,[0],img/train/TRAIN031/42.png,masks/train/TRAIN031/42.png,0
3404,3404,3404,31,Spectralis,[0],img/train/TRAIN031/43.png,masks/train/TRAIN031/43.png,0
3405,3405,3405,31,Spectralis,[0],img/train/TRAIN031/44.png,masks/train/TRAIN031/44.png,0
3406,3406,3406,31,Spectralis,[0],img/train/TRAIN031/45.png,masks/train/TRAIN031/45.png,0
3407,3407,3407,31,Spectralis,[0],img/train/TRAIN031/46.png,masks/train/TRAIN031/46.png,0
3408,3408,3408,31,Spectralis,[0],img/train/TRAIN031/47.png,masks/train/TRAIN031/47.png,0
3409,3409,3409,31,Spectralis,[0],img/train/TRAIN031/48.png,masks/train/TRAIN031/48.png,0
3410,3410,3410,31,Spectralis,[0],img/train/TRAIN031/5.png,masks/train/TRAIN031/5.png,0
3411,3411,3411,31,Spectralis,[0],img/train/TRAIN031/6.png,masks/train/TRAIN031/6.png,0
3412,3412,3412,31,Spectralis,[0],img/train/TRAIN031/7.png,masks/train/TRAIN031/7.png,0
3413,3413,3413,31,Spectralis,[0],img/train/TRAIN031/8.png,masks/train/TRAIN031/8.png,0
3414,3414,3414,31,Spectralis,[0],img/train/TRAIN031/9.png,masks/train/TRAIN031/9.png,0
3415,3415,3415,32,Spectralis,[0 1],img/train/TRAIN032/0.png,masks/train/TRAIN032/0.png,1
3416,3416,3416,32,Spectralis,[0 1],img/train/TRAIN032/1.png,masks/train/TRAIN032/1.png,1
3417,3417,3417,32,Spectralis,[0 1 2],img/train/TRAIN032/10.png,masks/train/TRAIN032/10.png,4
3418,3418,3418,32,Spectralis,[0 1 2],img/train/TRAIN032/11.png,masks/train/TRAIN032/11.png,4
3419,3419,3419,32,Spectralis,[0 1 2],img/train/TRAIN032/12.png,masks/train/TRAIN032/12.png,4
3420,3420,3420,32,Spectralis,[0 1 2],img/train/TRAIN032/13.png,masks/train/TRAIN032/13.png,4
3421,3421,3421,32,Spectralis,[0 1 2],img/train/TRAIN032/14.png,masks/train/TRAIN032/14.png,4
3422,3422,3422,32,Spectralis,[0 1 2],img/train/TRAIN032/15.png,masks/train/TRAIN032/15.png,4
3423,3423,3423,32,Spectralis,[0 1 2],img/train/TRAIN032/16.png,masks/train/TRAIN032/16.png,4
3424,3424,3424,32,Spectralis,[0 1 2],img/train/TRAIN032/17.png,masks/train/TRAIN032/17.png,4
3425,3425,3425,32,Spectralis,[0 1 2],img/train/TRAIN032/18.png,masks/train/TRAIN032/18.png,4
3426,3426,3426,32,Spectralis,[0 1 2],img/train/TRAIN032/19.png,masks/train/TRAIN032/19.png,4
3427,3427,3427,32,Spectralis,[0 1],img/train/TRAIN032/2.png,masks/train/TRAIN032/2.png,1
3428,3428,3428,32,Spectralis,[0 1 2],img/train/TRAIN032/20.png,masks/train/TRAIN032/20.png,4
3429,3429,3429,32,Spectralis,[0 1 2],img/train/TRAIN032/21.png,masks/train/TRAIN032/21.png,4
3430,3430,3430,32,Spectralis,[0 1 2],img/train/TRAIN032/22.png,masks/train/TRAIN032/22.png,4
3431,3431,3431,32,Spectralis,[0 1 2],img/train/TRAIN032/23.png,masks/train/TRAIN032/23.png,4
3432,3432,3432,32,Spectralis,[0 1 2],img/train/TRAIN032/24.png,masks/train/TRAIN032/24.png,4
3433,3433,3433,32,Spectralis,[0 1 2],img/train/TRAIN032/25.png,masks/train/TRAIN032/25.png,4
3434,3434,3434,32,Spectralis,[0 1 2],img/train/TRAIN032/26.png,masks/train/TRAIN032/26.png,4
3435,3435,3435,32,Spectralis,[0 1 2],img/train/TRAIN032/27.png,masks/train/TRAIN032/27.png,4
3436,3436,3436,32,Spectralis,[0 1 2],img/train/TRAIN032/28.png,masks/train/TRAIN032/28.png,4
3437,3437,3437,32,Spectralis,[0 1 2],img/train/TRAIN032/29.png,masks/train/TRAIN032/29.png,4
3438,3438,3438,32,Spectralis,[0 1],img/train/TRAIN032/3.png,masks/train/TRAIN032/3.png,1
3439,3439,3439,32,Spectralis,[0 1 2],img/train/TRAIN032/30.png,masks/train/TRAIN032/30.png,4
3440,3440,3440,32,Spectralis,[0 1 2],img/train/TRAIN032/31.png,masks/train/TRAIN032/31.png,4
3441,3441,3441,32,Spectralis,[0 1 2],img/train/TRAIN032/32.png,masks/train/TRAIN032/32.png,4
3442,3442,3442,32,Spectralis,[0 1 2],img/train/TRAIN032/33.png,masks/train/TRAIN032/33.png,4
3443,3443,3443,32,Spectralis,[0 1 2],img/train/TRAIN032/34.png,masks/train/TRAIN032/34.png,4
3444,3444,3444,32,Spectralis,[0 1 2],img/train/TRAIN032/35.png,masks/train/TRAIN032/35.png,4
3445,3445,3445,32,Spectralis,[0 1 2],img/train/TRAIN032/36.png,masks/train/TRAIN032/36.png,4
3446,3446,3446,32,Spectralis,[0 1 2],img/train/TRAIN032/37.png,masks/train/TRAIN032/37.png,4
3447,3447,3447,32,Spectralis,[0 1 2],img/train/TRAIN032/38.png,masks/train/TRAIN032/38.png,4
3448,3448,3448,32,Spectralis,[0 1 2],img/train/TRAIN032/39.png,masks/train/TRAIN032/39.png,4
3449,3449,3449,32,Spectralis,[0 1],img/train/TRAIN032/4.png,masks/train/TRAIN032/4.png,1
3450,3450,3450,32,Spectralis,[0 1 2],img/train/TRAIN032/40.png,masks/train/TRAIN032/40.png,4
3451,3451,3451,32,Spectralis,[0 1],img/train/TRAIN032/41.png,masks/train/TRAIN032/41.png,1
3452,3452,3452,32,Spectralis,[0 1],img/train/TRAIN032/42.png,masks/train/TRAIN032/42.png,1
3453,3453,3453,32,Spectralis,[0 1],img/train/TRAIN032/43.png,masks/train/TRAIN032/43.png,1
3454,3454,3454,32,Spectralis,[0 1],img/train/TRAIN032/44.png,masks/train/TRAIN032/44.png,1
3455,3455,3455,32,Spectralis,[0 1],img/train/TRAIN032/45.png,masks/train/TRAIN032/45.png,1
3456,3456,3456,32,Spectralis,[0 1],img/train/TRAIN032/46.png,masks/train/TRAIN032/46.png,1
3457,3457,3457,32,Spectralis,[0 1],img/train/TRAIN032/47.png,masks/train/TRAIN032/47.png,1
3458,3458,3458,32,Spectralis,[0 1],img/train/TRAIN032/48.png,masks/train/TRAIN032/48.png,1
3459,3459,3459,32,Spectralis,[0 1],img/train/TRAIN032/5.png,masks/train/TRAIN032/5.png,1
3460,3460,3460,32,Spectralis,[0 1],img/train/TRAIN032/6.png,masks/train/TRAIN032/6.png,1
3461,3461,3461,32,Spectralis,[0 1 2],img/train/TRAIN032/7.png,masks/train/TRAIN032/7.png,4
3462,3462,3462,32,Spectralis,[0 1 2],img/train/TRAIN032/8.png,masks/train/TRAIN032/8.png,4
3463,3463,3463,32,Spectralis,[0 1 2],img/train/TRAIN032/9.png,masks/train/TRAIN032/9.png,4
3464,3464,3464,33,Spectralis,[0],img/train/TRAIN033/0.png,masks/train/TRAIN033/0.png,0
3465,3465,3465,33,Spectralis,[0],img/train/TRAIN033/1.png,masks/train/TRAIN033/1.png,0
3466,3466,3466,33,Spectralis,[0 2],img/train/TRAIN033/10.png,masks/train/TRAIN033/10.png,2
3467,3467,3467,33,Spectralis,[0 2],img/train/TRAIN033/11.png,masks/train/TRAIN033/11.png,2
3468,3468,3468,33,Spectralis,[0 2],img/train/TRAIN033/12.png,masks/train/TRAIN033/12.png,2
3469,3469,3469,33,Spectralis,[0 2 3],img/train/TRAIN033/13.png,masks/train/TRAIN033/13.png,6
3470,3470,3470,33,Spectralis,[0 2 3],img/train/TRAIN033/14.png,masks/train/TRAIN033/14.png,6
3471,3471,3471,33,Spectralis,[0 1 2 3],img/train/TRAIN033/15.png,masks/train/TRAIN033/15.png,7
3472,3472,3472,33,Spectralis,[0 1 2 3],img/train/TRAIN033/16.png,masks/train/TRAIN033/16.png,7
3473,3473,3473,33,Spectralis,[0 2 3],img/train/TRAIN033/17.png,masks/train/TRAIN033/17.png,6
3474,3474,3474,33,Spectralis,[0 1 2 3],img/train/TRAIN033/18.png,masks/train/TRAIN033/18.png,7
3475,3475,3475,33,Spectralis,[0 1 2 3],img/train/TRAIN033/19.png,masks/train/TRAIN033/19.png,7
3476,3476,3476,33,Spectralis,[0 2],img/train/TRAIN033/2.png,masks/train/TRAIN033/2.png,2
3477,3477,3477,33,Spectralis,[0 1 2 3],img/train/TRAIN033/20.png,masks/train/TRAIN033/20.png,7
3478,3478,3478,33,Spectralis,[0 1 2 3],img/train/TRAIN033/21.png,masks/train/TRAIN033/21.png,7
3479,3479,3479,33,Spectralis,[0 1 2 3],img/train/TRAIN033/22.png,masks/train/TRAIN033/22.png,7
3480,3480,3480,33,Spectralis,[0 1 2 3],img/train/TRAIN033/23.png,masks/train/TRAIN033/23.png,7
3481,3481,3481,33,Spectralis,[0 1 3],img/train/TRAIN033/24.png,masks/train/TRAIN033/24.png,5
3482,3482,3482,33,Spectralis,[0 1 3],img/train/TRAIN033/25.png,masks/train/TRAIN033/25.png,5
3483,3483,3483,33,Spectralis,[0 1 2 3],img/train/TRAIN033/26.png,masks/train/TRAIN033/26.png,7
3484,3484,3484,33,Spectralis,[0 1 2 3],img/train/TRAIN033/27.png,masks/train/TRAIN033/27.png,7
3485,3485,3485,33,Spectralis,[0 1 2 3],img/train/TRAIN033/28.png,masks/train/TRAIN033/28.png,7
3486,3486,3486,33,Spectralis,[0 1 2],img/train/TRAIN033/29.png,masks/train/TRAIN033/29.png,4
3487,3487,3487,33,Spectralis,[0 2],img/train/TRAIN033/3.png,masks/train/TRAIN033/3.png,2
3488,3488,3488,33,Spectralis,[0 1 2],img/train/TRAIN033/30.png,masks/train/TRAIN033/30.png,4
3489,3489,3489,33,Spectralis,[0 1 2],img/train/TRAIN033/31.png,masks/train/TRAIN033/31.png,4
3490,3490,3490,33,Spectralis,[0 1 2],img/train/TRAIN033/32.png,masks/train/TRAIN033/32.png,4
3491,3491,3491,33,Spectralis,[0 1 2],img/train/TRAIN033/33.png,masks/train/TRAIN033/33.png,4
3492,3492,3492,33,Spectralis,[0 1 2],img/train/TRAIN033/34.png,masks/train/TRAIN033/34.png,4
3493,3493,3493,33,Spectralis,[0 1 2],img/train/TRAIN033/35.png,masks/train/TRAIN033/35.png,4
3494,3494,3494,33,Spectralis,[0 1 2],img/train/TRAIN033/36.png,masks/train/TRAIN033/36.png,4
3495,3495,3495,33,Spectralis,[0 1],img/train/TRAIN033/37.png,masks/train/TRAIN033/37.png,1
3496,3496,3496,33,Spectralis,[0 1],img/train/TRAIN033/38.png,masks/train/TRAIN033/38.png,1
3497,3497,3497,33,Spectralis,[0],img/train/TRAIN033/39.png,masks/train/TRAIN033/39.png,0
3498,3498,3498,33,Spectralis,[0 2],img/train/TRAIN033/4.png,masks/train/TRAIN033/4.png,2
3499,3499,3499,33,Spectralis,[0],img/train/TRAIN033/40.png,masks/train/TRAIN033/40.png,0
3500,3500,3500,33,Spectralis,[0],img/train/TRAIN033/41.png,masks/train/TRAIN033/41.png,0
3501,3501,3501,33,Spectralis,[0],img/train/TRAIN033/42.png,masks/train/TRAIN033/42.png,0
3502,3502,3502,33,Spectralis,[0],img/train/TRAIN033/43.png,masks/train/TRAIN033/43.png,0
